orderidpm,id,partnerrep2,partner_rep3,gamrep,orderdate,detailtotal,DetailTotalConstantPlan,detailtotalUSD,ConstantCurrency,detailtotalLC,product,geoTJ,channel,bu,qtr,currency,platformgroup,platform,productgroup,weekofqtr,orderid,enduserorganization,billtoorganization,shiptoorganization,shiptoisocountrycode,partnerid,regiontj,subregiontj,directrep,sirep,reseller,store_sku,PointPlan,comments,CommentsFlag,Prepayment Calculations FLag,source,month,enduserisocountrycode,RegionSegment,qty,enteredby,vspp_rep,namrep,SnSMonths,VSPP_EXTERNAL_SKU,class,enduserzip,ACV_INSTALLMENT_NUMBER,media,DirectRep_CAM_SE
12811055,129221107,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811055,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811043,129221094,,,GLOBAL ACCOUNT-IBM,2017/09/07,24899.6,24899.6,24899.6,24899.6,24899.6,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811043,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,56590,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811043,129221093,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811043,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811045,129221010,,,GLOBAL ACCOUNT-IBM,2017/09/07,897.6,897.6,897.6,897.6,897.6,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811045,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,2040,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811046,129221096,,,GLOBAL ACCOUNT-IBM,2017/09/07,7433.8,7433.8,7433.8,7433.8,7433.8,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811046,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,16895,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811046,129221095,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811046,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811069,129221109,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811069,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811047,129221097,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811047,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811045,129221009,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811045,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811044,129221008,,,GLOBAL ACCOUNT-IBM,2017/09/07,554.4,554.4,554.4,554.4,554.4,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811044,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1260,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12811044,129221007,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12811044,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
23959485,129218439,,,GLOBAL ACCOUNT-IBM,2017/09/07,92.12,92.12,92.12,92.12,92.12,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,GB,GLOBAL,196,Gross Bookings,BDM_US_SELECT1,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
23959485,129218438,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,GB,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
23959485,129218397,,,GLOBAL ACCOUNT-IBM,2017/09/07,225.6,225.6,225.6,225.6,225.6,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-SRM,VSPP-SRM,,Other,,Store,2017/09/02,GB,GLOBAL,480,Gross Bookings,BDM_US_SELECT1,,1,VC-SRM5-ENT-VM-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
23959485,129218396,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-SRM,VSPP-SRM,,Other,,Store,2017/09/02,GB,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VC-SRM5-ENT-VM-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
23959485,129218367,,,GLOBAL ACCOUNT-IBM,2017/09/07,44948.45,44948.45,44948.45,44948.45,44948.45,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,GB,COMMERCIAL,95635,Gross Bookings,BDM_US_SELECT1,,1,VCL-VS-EP-SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
23959485,129218366,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,GB,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT1,,1,VCL-VS-EP-SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
23959485,129218357,,,GLOBAL ACCOUNT-IBM,2017/09/07,568.7,568.7,568.7,568.7,568.7,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,GB,GLOBAL,1210,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,KT91SJ,,Hosting Fees,
23959485,129218356,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,GB,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,KT91SJ,,Hosting Fees,
23959485,129218343,,,GLOBAL ACCOUNT-IBM,2017/09/07,4361.6,4361.6,4361.6,4361.6,4361.6,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,GB,GLOBAL,9280,Gross Bookings,BDM_US_SELECT1,,1,VMW-NSX-V-Special-Softlayer,Software,KT91SJ,,Hosting Fees,
23959485,129218342,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,GB,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW-NSX-V-Special-Softlayer,Software,KT91SJ,,Hosting Fees,
23959485,129218319,,,GLOBAL ACCOUNT-IBM,2017/09/07,376,376,376,376,376,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,GB,COMMERCIAL,800,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL,Software,KT91SJ,,Hosting Fees,
23959485,129218318,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,23959485,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Canada,CA,57631213,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,GB,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL,Software,KT91SJ,,Hosting Fees,
12810676,129216418,,,GLOBAL ACCOUNT-IBM,2017/09/07,313837.8,313837.8,313837.8,313837.8,313837.8,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,667740,Gross Bookings,BDM_US_SELECT1,,1,VCL-VS-EP-SPECIAL_V01,Software,75093-8218,,Hosting Fees,
12810676,129216417,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VCL-VS-EP-SPECIAL_V01,Software,75093-8218,,Hosting Fees,
12810676,129216416,,,GLOBAL ACCOUNT-IBM,2017/09/07,2876.4,2876.4,2876.4,2876.4,2876.4,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,US,GLOBAL,6120,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C- SPECIAL-64TB,Software,75093-8218,,Hosting Fees,
12810676,129216415,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C- SPECIAL-64TB,Software,75093-8218,,Hosting Fees,
12810676,129216414,,,GLOBAL ACCOUNT-IBM,2017/09/07,902.4,902.4,902.4,902.4,902.4,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/09/02,US,GLOBAL,1920,Gross Bookings,BDM_US_SELECT1,,1,VC-SRM5-ENT-VM-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810676,129216413,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VC-SRM5-ENT-VM-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810676,129216412,,,GLOBAL ACCOUNT-IBM,2017/09/07,710.64,710.64,710.64,710.64,710.64,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1512,Gross Bookings,BDM_US_SELECT1,,1,VREAL-LOG-Insight-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810676,129216411,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VREAL-LOG-Insight-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810676,129216410,,,GLOBAL ACCOUNT-IBM,2017/09/07,4053.75,4053.75,4053.75,4053.75,4053.75,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,8625,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL,Software,75093-8218,,Hosting Fees,
12810676,129216409,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL,Software,75093-8218,,Hosting Fees,
12810676,129216408,,,GLOBAL ACCOUNT-IBM,2017/09/07,30304.66,30304.66,30304.66,30304.66,30304.66,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,64478,Gross Bookings,BDM_US_SELECT1,,1,VCL-SP-STD-C,Software,75093-8218,,Hosting Fees,
12810676,129216407,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VCL-SP-STD-C,Software,75093-8218,,Hosting Fees,
12810676,129216406,,,GLOBAL ACCOUNT-IBM,2017/09/07,704.06,704.06,704.06,704.06,704.06,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1498,Gross Bookings,BDM_US_SELECT1,,1,VREAL-OPS-Enterprise-C-Special,Software,75093-8218,,Hosting Fees,
12810676,129216405,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VREAL-OPS-Enterprise-C-Special,Software,75093-8218,,Hosting Fees,
12810676,129216404,,,GLOBAL ACCOUNT-IBM,2017/09/07,2579.36,2579.36,2579.36,2579.36,2579.36,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,5488,Gross Bookings,BDM_US_SELECT1,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810676,129216403,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810676,129216402,,,GLOBAL ACCOUNT-IBM,2017/09/07,19420.4,19420.4,19420.4,19420.4,19420.4,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,GLOBAL,41320,Gross Bookings,BDM_US_SELECT1,,1,VMW-NSX-V-Special-Softlayer,Software,75093-8218,,Hosting Fees,
12810676,129216401,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW-NSX-V-Special-Softlayer,Software,75093-8218,,Hosting Fees,
12810676,129216400,,,GLOBAL ACCOUNT-IBM,2017/09/07,1193.8,1193.8,1193.8,1193.8,1193.8,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,2540,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL_V01,Software,75093-8218,,Hosting Fees,
